#Observation	PValue	QValue
K09951	0.774304381988179	0.847769028439358
K07675	0.000365235216500855	0.00273845727128991
K05808	0.332031154101024	0.480014011373887
K07677	0.0420456929811531	0.0971650580876306
K07671	0.205081337960665	0.34030935187671
K07670	0.113746226358398	0.216641241448037
K11029	0.101172283611357	0.197798807936029
K05809	0.00391486386357484	0.0141955640523216
K07495	6.15966673679045e-05	0.00128367208289153
K13048	0.562337958385975	0.689182124733509
K07497	0.961976301859969	0.975776320535784
K07496	0.0274877400208394	0.0683066554323746
K07491	0.193208805522129	0.325058172145789
K07493	0.440817812176507	0.583105202364657
K08669	0.637231013646707	0.746447244920572
K07498	0.175112943076601	0.300370617655989
K18501	0.640427051963889	0.749003933275479
K18500	0.105791372693538	0.205018606160183
K11209	0.000293718466402693	0.00240019375996165
K11206	0.0487223959012016	0.109319399529756
K15125	0.0387741422651091	0.0905916283945253
K15530	0.743507550837741	0.825817072063412
K21147	0.249343248400918	0.392276414588713
K11202	0.00836109073353039	0.026455135440897
K11201	4.24860465898384e-05	0.00112378753552118
K11200	0.0443948582950089	0.101716572268177
K08735	0.45117299611432	0.591176009418728
K00058	0.507740322701679	0.640938751022625
K00059	0.00126524664465046	0.00589869108783468
K00728	0.250230059962505	0.393185566441085
K00729	0.675016316730708	0.77538539451174
K00054	0.00359076096948505	0.0133046318017819
K00057	0.419847016291073	0.564997410597105
K00052	0.00292277271726181	0.0112726029572575
K00053	0.00946874825723212	0.0293041929346922
K07019	6.93517869302068e-05	0.00130535084056157
K05802	0.000543869552408024	0.00335034500525536
K15533	0.209165573488732	0.345397967768776
K07012	0.417186667037606	0.562175045497208
K07015	0.456441371400088	0.596290228842147
K07014	0.000145577397920735	0.00177002376531461
K07016	0.00902577833401316	0.0281213203784951
K19137	0.937080988503263	0.958827235674932
K21030	0.182664979691328	0.311019201206874
K14201	0.462851107852076	0.602812249390488
K12507	0.000400949964654822	0.00284424136539821
K07262	0.000703908982693052	0.00392938665667799
K18800	0.000298242455490012	0.00242548297268315
K04115	0.113507071625428	0.21626665480728
K00131	0.654162659913014	0.759831645360975
K18479	0.0023700569455241	0.00951574125367762
K18478	5.47379989610158e-05	0.00122762622339441
K15257	0.000851036816381757	0.0044300904214719
K01959	0.586020120930577	0.707141131940642
K18472	0.504827435505921	0.638686996560796
K18471	0.133768775261771	0.24523987083504
K00128	0.196537559526422	0.328487431237364
K00129	0.375875222946504	0.524850557035509
K07701	0.00722394567152741	0.0234547878914197
K07700	0.000147810461600312	0.00177477136794148
K07703	0.000647592238995964	0.00371690201660479
K00432	0.759940711772153	0.838168302293094
K00121	7.47219600796443e-06	0.000717753771255602
K00122	0.680805415031415	0.780626208992103
K00123	0.00703709535530064	0.0229505781254552
K07709	0.816956147841747	0.877082190776536
K07708	7.30777264599552e-05	0.00131204453797294
K04883	0.224416716252541	0.363051131477898
K00127	0.000393713300762191	0.00283460616497019
K08484	8.15870257853107e-06	0.000724175587810178
K13091	0.307442781789193	0.456190965342111
K14188	0.00107297410972137	0.00520735099389083
K00139	0.540128720977126	0.670518243963557
K00138	6.21879730554444e-05	0.00128367208289153
K14187	0.000867985317650685	0.00447323635556131
K18779	0.0722503355188806	0.150501824110729
K05884	0.098151916256266	0.193005564179471
K15743	0.546947168744813	0.676241229766071
K05886	0.580145828710364	0.702049539806148
K05887	0.0342881751224209	0.0823013199190217
K19229	0.0134661504620793	0.0388076426225775
K05881	0.000679143504813493	0.00383748106855627
K19224	0.274525331346711	0.419852783749903
K19227	0.001228994973971	0.00578254803497235
K19221	0.313438097421923	0.462372722203593
K19220	0.138292183579954	0.251624555613134
K19223	0.432533251347445	0.576899864451098
K19222	0.793218189348763	0.861039190186472
K15584	0.000929358254412407	0.00467525975613989
K15585	0.00142213864074645	0.00644711292968847
K15586	0.0727830926695665	0.15130205176838
K15587	0.000210965957471932	0.00202646733865963
K15580	0.0224263985943112	0.0580441256957999
K15581	0.127782292023773	0.237332434584334
K15582	0.815257257392685	0.876367123603497
K15583	0.134263482728529	0.245964516218403
K01897	0.268523681808817	0.413632092008679
K01232	0.670699743761379	0.772325688915148
K01895	0.00143031307036687	0.00646246110291287
K01894	0.533562306326559	0.664995036746807
K01893	0.00113970939751198	0.00546867157656313
K01892	0.025251052897794	0.0639567712948603
K00548	0.152486807385454	0.270585687138148
K00549	0.0602805413217838	0.130535191777627
K14983	0.838936706199876	0.891282715205252
K14982	0.89306444824681	0.930724893761415
K01696	0.0100258761359332	0.030711032134799
K01410	0.665233209489926	0.768831389219799
K14987	0.936419770297953	0.958446532084214
K14986	0.405689217761087	0.553123676385028
K01415	0.96279554250355	0.976412770295931
K01142	0.483404851294046	0.619434708768686
K02760	0.284957522715596	0.432147378059308
K02761	9.28470686027352e-09	4.72684426256525e-05
K01419	0.993520095960305	0.995475459266663
K02765	0.732225355040095	0.818568134059975
K15536	0.0003555049401372	0.0027175310063641
K00788	0.00257466339886982	0.0102004757693745
K00948	0.581940963854078	0.70388725278715
K13749	0.129645207636225	0.239660040695722
K00942	0.0258385718922752	0.064971314721906
K00943	0.788999993247776	0.858290377270177
K00940	0.274780565653273	0.420092450372616
K13747	0.0913880910371175	0.182612022140419
K00946	0.195277667479156	0.327241147181166
K00945	0.0134635978934829	0.0388076426225775
K01095	0.587198425629211	0.707628112591334
K19824	0.053348402143678	0.117574335633534
K22251	0.562204644850248	0.689182124733509
K01092	0.640402722294581	0.749003933275479
K01091	0.225879757292217	0.3640477715016
K01090	0.476985655148765	0.615079526434235
K09933	0.000876589035723609	0.00449538910401588
K22551	0.221857245526809	0.359820081865876
K14509	0.752159414718735	0.832444256594147
K19828	0.844827461152	0.895858488799174
K01525	0.0105716038091543	0.0321505585378761
K01524	0.000244331277788577	0.00216318012429296
K01523	0.219335655970729	0.356981401709393
K02619	0.000165772072701375	0.00185891106194427
K02968	0.212255842343122	0.348916529986708
K01520	0.00536807434098944	0.0183046660883973
K05647	0.13454208717477	0.246297650415949
K05644	0.0721524402220681	0.150420996384336
K02965	0.0140044870896153	0.0399422093967684
K05642	0.196034161958056	0.328184780838035
K02963	0.0204267660160109	0.0539101429691609
K02961	0.0331339067622137	0.0799074937595594
K03569	0.12566913876691	0.234438103870407
K03568	0.996671870271378	0.997651689255129
K03565	0.000124854671472361	0.00165122156972002
K03564	0.113323858067451	0.216160270296513
K03567	1.20097119900363e-06	0.000440766591631121
K03566	0.00145896148182669	0.00655566893555135
K03561	0.000726896449730467	0.00402002581687802
K20541	0.000169629877638765	0.00187971206031259
K20542	6.39052909485557e-05	0.00129618261441871
K20543	0.00014671578920851	0.00177216324800733
K03740	0.473807903715393	0.612222344623114
K22083	0.728252009612485	0.816277186467891
K01709	0.109153494321593	0.209935942422074
K01708	0.0269390097689504	0.0672286758498658
K07698	0.727890515838115	0.816188968811359
K01706	0.00352238771114391	0.0130798510849261
K14980	0.359779123667662	0.50949527638166
K01704	0.00867493430679267	0.0271611873037401
K01703	0.0037353082506591	0.0136990245241777
K07475	0.307874988491284	0.456300310453894
K13632	0.000697323796278206	0.00389995815073633
K14762	3.41840109820854e-05	0.00101772397608068
K04562	0.18264789133672	0.311019201206874
K03969	0.428564285323035	0.573487035495486
K09553	0.240238854374574	0.381847020799549
K16925	0.723404700359918	0.812274664652038
K16924	0.908188369870077	0.939180782248337
K16921	0.0718802267147528	0.150037816402135
K16920	0.947434085449835	0.964683334298393
K08149	0.563173683336699	0.689542381401427
K14162	0.842987625336853	0.894280058468414
K02299	0.000693503691509227	0.00388686368123842
K05396	0.086103076450737	0.173948715162977
K13695	0.00506504788897006	0.0174584690607627
K03709	0.0791408567551504	0.162396655276288
K03708	0.0647498839406796	0.138040895788107
K21703	0.215926374376915	0.353239451141668
K08160	0.000476240210553594	0.00308349140413313
K02388	0.417800846322408	0.562853693735745
K02389	0.0049786181062267	0.0172166303756968
K03701	0.00972889402330387	0.0299280395676178
K03700	0.0258558011444866	0.064971314721906
K03703	0.0168493127751225	0.0460439352325006
K03702	0.0118886196503742	0.0352915234052798
K03705	0.709805096748725	0.801245620298839
K03704	0.521173227548425	0.653520419076117
K03707	0.152138234914908	0.270209333537518
K03706	0.592719741976588	0.712186973425256
K03499	0.221214775569814	0.359006828953116
K03498	0.000232098323398175	0.00211020424133205
K02145	0.0597997828152447	0.129659511411403
K02147	0.519937888468327	0.652292703349496
K03491	0.22600535353664	0.3640477715016
K14805	0.495961432677657	0.630919453713631
K03492	0.0112586623066559	0.0337959020065949
K03495	0.000187181536846476	0.00192969633274866
K11710	0.685401997005762	0.78395451960376
K03497	0.38510001551868	0.534162412779293
K03496	0.0157933538630723	0.0437691695791515
K13525	0.0442158365045329	0.101397668308368
K13527	0.0924649969215977	0.184314525970186
K13039	0.219406743402899	0.356982975603758
K12835	0.880630062940477	0.922107702679961
K11720	1.84994585611097e-05	0.000833206355846039
K20490	0.0991827991241385	0.194731828129961
K06192	0.000231142944844282	0.00210886869570294
K02546	0.566832932600755	0.692523748469029
K02547	0.0446209235395621	0.102142590710392
K17069	0.00104574943123141	0.00510717111013186
K03818	0.0980977556577679	0.192973598938832
K02810	0.0455656174174659	0.104076798959191
K03815	0.218118189213059	0.355850743601327
K03814	0.975210089386307	0.983336045406618
K17067	0.64130202886383	0.749682808024284
K03816	0.0714766821667407	0.149501967506523
K03367	0.00065566571777384	0.00374744046347588
K03810	0.0001889549646394	0.00192969633274866
K03813	0.00123083473104862	0.00578254803497235
K02819	2.03152494577606e-05	0.00084774536876606
K03635	0.0160799846553886	0.0444425634530855
K03634	0.000714354454365661	0.00396595259233978
K03637	0.0241166689759566	0.0615120048880737
K17686	0.0531302577327137	0.117144279825572
K03147	0.0288756443632878	0.0713548417214609
K03630	0.668967575197067	0.771313347066487
K03633	0.000233676085204477	0.00211357766784347
K03632	0.000124983830294143	0.00165122156972002
K03149	0.0244675630953309	0.0622510563309992
K03148	0.010244348843288	0.0313237116883958
K03639	0.269725597382035	0.414855896154664
K03385	0.730256090999904	0.817983225364249
K03387	0.856200975044102	0.903028623150927
K03386	0.216711976211977	0.35418320092943
K21638	6.95941163406055e-06	0.000703912500344148
K12257	0.383278374843912	0.532551912208067
K03382	0.113440145202307	0.216220059612484
K06283	0.00461717839761882	0.0162128140012247
K06282	0.0208698632065527	0.0547390384258423
K06281	0.0326317474096316	0.0789257796782189
K21636	0.0109828435200039	0.033176158366885
K06287	0.000864380897289802	0.00446757680010394
K03388	0.16098107168905	0.281992877101305
K06285	0.0441586947967433	0.10131226462831
K06284	0.119888086215598	0.225971953692562
K06518	0.00072605477061637	0.00402002581687802
K06048	5.31543378295514e-05	0.00121895826076687
K05355	0.892729622233424	0.930724893761415
K19355	0.136110980038675	0.248455001569342
K06041	0.447463534122067	0.588537970918931
K05356	0.398718533993014	0.54799489794807
K06042	0.0965457729966862	0.190657304238219
K06962	0.413928359981631	0.559561678350102
K02437	0.102236216543695	0.199495813884228
K12343	0.0263620948478433	0.0660479453102215
K12316	0.50969789535889	0.642613171191706
K13236	0.426876448792711	0.572052645644563
K18889	1.66521637532021e-05	0.000833206355846039
K09863	0.158524630881653	0.279449063649063
K05299	0.220667003947695	0.358689564846014
K09007	0.263878790400773	0.408827426028709
K10985	0.0346847628335364	0.0829404075084706
K02431	0.253431694416483	0.397185743684047
K11695	0.605617807033217	0.722060949790657
K02750	0.143059463502163	0.258726724223628
K11690	0.413672995372448	0.559483578788676
K13799	0.805407949828354	0.868933722852917
K11692	0.493635933397806	0.628932435703629
K08239	0.982078238893221	0.987704526709875
K10598	0.605583819322605	0.722060949790657
K09897	0.000333049350075393	0.00261256431623086
K03925	0.519911369029825	0.652292703349496
K09895	0.000610650418779353	0.003576076276454
K09894	8.28448003001717e-05	0.00135933364016912
K07248	0.79624948517543	0.862857839299301
K07249	0.846030427664789	0.896451083955857
K13830	0.481662037996513	0.618758878486058
K03432	0.0185837079580986	0.0497683625537506
K07246	0.0158406696587971	0.0438764141637301
K07240	0.503839599091994	0.638071492282921
K06607	0.000396469432127312	0.00283885496337573
K21528	0.117819728177818	0.222898638481334
K06605	0.101837103338639	0.199022147062192
K03926	0.00267145674520199	0.0105430951444343
K03788	3.74378018932569e-05	0.00104722994197017
K20037	0.27665587784211	0.422198763217681
K20038	0.000181882691656886	0.00192106701119519
K03437	0.764863312334663	0.841382697298135
K05894	0.507622400438108	0.640938751022625
K14667	0.722587964897457	0.811715650770731
K06609	0.0922122766770961	0.183882765594632
K03436	0.755402325570876	0.835488429172567
K16138	0.0117357637062474	0.0349805462696168
K16139	0.000445358046082005	0.00295790026772597
K03435	0.0520899470657485	0.115249856806486
K16135	0.000229573259878754	0.00210208177345816
K16136	0.000496741173249635	0.00317762995366324
K03748	0.00902191075804123	0.0281213203784951
K18189	0.334897951691915	0.482856265098708
K18665	0.917846938480691	0.945519782234965
K06866	0.00178112587091736	0.00762633457429796
K06864	0.438199510124287	0.580956694281965
K06863	0.0207548492474223	0.0545779635943321
K03747	0.000448735757787472	0.00297075909349287
K06861	0.756034302459679	0.835892675128741
K00601	0.288466150972597	0.435522293772684
K00600	0.0120607699715579	0.0356777338321913
K00603	0.194386465802833	0.32649999914293
K00602	0.0108827143133386	0.0329392976035712
K00605	0.128110175012372	0.237425883140876
K00604	0.0307349215293718	0.0751705221460983
K05830	0.846090641997229	0.896451083955857
K00606	0.0210871804454683	0.0552236808888266
K00609	0.0162815241630104	0.0447566088087937
K03741	0.0017527339686933	0.00753010011360135
K12657	0.440850898428907	0.583105202364657
K14491	0.336810482776664	0.484516012380898
K21453	0.579016163565243	0.701683239397918
K03214	0.000385233539542591	0.00281797357971815
K12252	0.662600270535117	0.766832911410385
K19591	0.10884474890191	0.209500422177551
K07648	0.143416965642362	0.2590971512013
K11738	0.00144164083227853	0.00650023717031971
K16554	0.983539066440599	0.988587835587185
K01322	0.15083530631357	0.268873439930808
K16000	0.120731479556393	0.22708243058723
K07640	6.51441466536229e-05	0.00129668004386199
K07393	0.000212057313963525	0.00202929282967727
K07642	0.00150461983802723	0.0067370444990296
K07391	0.0605171570725177	0.130991856571508
K07644	0.00651227115319894	0.0215526781471511
K07645	0.00398063783365843	0.0144032887072886
K07646	0.917677531393776	0.945519782234965
K07647	8.30392382817906e-05	0.00135933364016912
K13893	0.000262955482675987	0.00226489353343239
K09946	0.198076966529985	0.330951702200247
K18929	0.0839804548569766	0.170540285471427
K03623	0.00207876290700213	0.00861806348497381
K10899	0.816174124778889	0.876841585161597
K18928	0.938832923219441	0.959098157500538
K19639	0.834600231067578	0.887812817709445
K12266	0.692991391861636	0.789972945805551
K15022	0.0572177290542154	0.124875894883761
K03665	0.00785465948480278	0.0251814051871102
K15024	0.596097079246604	0.715516675288856
K09772	0.898480863790416	0.934456808489685
K00049	0.552272875922179	0.680285799980599
K00048	0.0107622214973194	0.0326327990725747
K02494	0.000529718072540393	0.00329681504560286
K09773	0.000590652398677325	0.00350059529879658
K02293	0.443748285780316	0.58559580382066
K00042	0.415975291351856	0.561434307601352
K00041	0.0899812438458581	0.180139407164476
K06990	0.901648631328335	0.936985748538998
K00046	0.399691468905995	0.548175988200544
K00045	0.317113132207534	0.465788504347534
K07803	0.00520092663755648	0.0178542936694538
K09771	0.00102934052679643	0.00504852853749577
K07806	0.158653645567652	0.279579684868437
K08676	0.591686046079824	0.711280675464553
K02221	1.3824680855887e-06	0.000440766591631121
K15261	0.171550456713031	0.295254690711981
K00383	0.000175011362665744	0.00189168332766731
K15870	0.318198749049954	0.467113561537864
K17992	0.0941377476692457	0.186844161163404
K17995	0.467636819106872	0.606403221108784
K17996	0.318811429608354	0.467671053328758
K18104	0.922479791227323	0.948527709049519
K07726	0.000328627969530061	0.00258976934062321
K22397	0.00203582113975298	0.00848156959388333
K21745	0.276452011871663	0.422140729585674
K00179	0.275064438699925	0.420400197364551
K19108	0.00598617117131276	0.0201558184081701
K06999	0.000207298463160704	0.00202563623023253
K10254	0.452276568998813	0.592064801433006
K13018	0.952114937395073	0.967894797579536
K10251	0.288248563708989	0.435522293772684
K01175	0.00070738579935411	0.00393899121896662
K00137	0.000688293533596628	0.00386339843389243
K21285	0.142897885805712	0.258526345642104
K00135	1.66977465679693e-05	0.000833206355846039
K00134	0.0170557214874128	0.046508129669212
K00133	0.0745579423031715	0.154424118903762
K08145	0.73722269384805	0.821808787909004
K01958	0.0318617157609404	0.0773155361958759
K00130	0.000208918014963229	0.00202646733865963
K01956	0.3917694850506	0.541580710095036
K21741	0.973700442968924	0.982773385240839
K01955	0.0233011412435627	0.0598819334028155
K01952	0.951005327655393	0.967346278340381
K01953	0.875156264415771	0.918710592108621
K01950	0.00860643398812751	0.0270131661119341
K01951	0.000244465670863896	0.00216318012429296
K00428	0.0349750624486709	0.0834777510202455
K08678	0.464210807716216	0.60426929738769
K07735	0.869527006346468	0.913775219737984
K07736	0.611285705502733	0.726436864312422
K14977	0.001347059089925	0.00618138488660458
K07738	0.477381737881765	0.6152785892547
K07739	0.224656897477252	0.363211120462293
K21742	0.000326743709625079	0.00258300035046782
K00425	0.233946716760971	0.374091594272726
K00427	9.06373818987056e-06	0.000724175587810178
K00426	0.000143606511704575	0.0017574537285769
K06157	0.0120924984040371	0.0357093441850075
K10527	0.917403181927027	0.945445262994028
K01392	0.971851748913248	0.981568726642172
K01393	0.438661568513255	0.581266539641068
K20681	0.296531502292312	0.444488969743331
K10526	0.315930685635556	0.464722080488475
K17625	0.797563365805416	0.8639138500671
K03694	0.544092840119795	0.673796314534147
K22418	0.90954501438233	0.940381983644573
K17623	0.268205342429529	0.413266767042594
K07665	0.588518560939552	0.708811921869708
K05896	0.77465207921469	0.847769028439358
K05895	0.33537991012408	0.483193006557502
K00958	0.063231723150349	0.135485144174422
K07662	0.603518831121286	0.720953192153986
K18067	0.654346859681963	0.759872231441805
K05898	0.396600632636963	0.545996165698967
K00555	0.0161267998726679	0.0444994786730364
K00554	0.00405278638090208	0.0146227749575992
K00557	0.716952804175477	0.806631320675659
K00556	0.0183722141950291	0.0493331425782339
K06447	1.02939452034028e-05	0.000727391246138885
K04794	0.0628051081000077	0.134684416738475
K22245	0.065276491970966	0.138930861464961
K15599	0.688524512680983	0.786289433391405
K15598	0.627624202778515	0.738448174798488
K00558	0.359637919701112	0.50949527638166
K07486	0.0190572469206524	0.050822652736009
K01173	0.951551069513369	0.96770804931933
K00299	0.00220169613748609	0.00895990010866642
K22247	0.367278080905832	0.516247634210659
K01176	0.442213129123774	0.584299776893105
K01179	0.000210667872777462	0.00202646733865963
K01682	0.000420345044119325	0.00287631266076812
K14083	0.0175267050536368	0.0474872035274426
K14081	0.00236690975042546	0.00951060579275141
K09473	0.0374448644880929	0.088173822899575
K14084	0.584864667246879	0.706119831082145
K00951	0.0300044938680782	0.0736838891808827
K00950	0.0566973405995972	0.123905902573556
K00952	0.048597679874047	0.109135768962847
K00955	7.44308911566538e-05	0.00132030545950705
K00954	0.0374155376661962	0.0881455355199466
K00957	0.0257992444830978	0.0649574449374138
K00956	0.0952082712045966	0.188454630133204
K01551	0.920675897696589	0.947283952136891
K01556	0.224419939257699	0.363051131477898
K05658	0.257210687406082	0.4014284517426
K15378	0.960467479244916	0.974634230981836
K05655	0.169254481645977	0.292489669402468
K15376	0.0103971130193696	0.031676662107487
K02601	0.374788306481093	0.524332857459533
K02600	0.199235717425143	0.332451339695641
K04708	0.567278898791051	0.692736117473073
K02970	0.0692726131556331	0.145678187813677
K07386	1.45600513709381e-05	0.0007931695240664
K03559	4.07401993160793e-05	0.00109748190760691
K13566	0.590040847666114	0.709805755072823
K08305	1.85949973322128e-05	0.000833206355846039
K03550	0.0265297731144305	0.0664353541198061
K03551	0.00384220970109617	0.0139619483142617
K03553	0.0254796766576178	0.0643756991880557
K03554	0.000353792105420183	0.00270850467472805
K03555	0.000152855470056284	0.00178893608748631
K03556	3.33590908401721e-05	0.00100491793767643
K14121	0.0305827467571039	0.0748902182493583
K01778	0.0191841127897295	0.0511074401949309
K01772	0.000740010463011483	0.00406005045936882
K05910	9.74636682164371e-06	0.000724639547800503
K01770	0.000405238443464405	0.00284585922366777
K01776	0.433384021054731	0.57758064167268
K01777	0.618630552581497	0.732600172875645
K16264	0.000232118321576498	0.00211020424133205
K01775	0.612747653252448	0.727190652513582
K16958	0.992118430247972	0.994462478517902
K05020	0.00616694590989877	0.0206145250343366
K16950	0.340316319941169	0.488592889120273
K16951	0.233477564639781	0.373689907450007
K13745	0.000503715601955644	0.00320315307874188
K13244	0.00302143263476616	0.0115221824296588
K02777	0.0146826840159882	0.0413895594271294
K13688	0.0839656712935698	0.170540285471427
K02775	0.251027939829512	0.394195941293043
K14153	0.045031499258031	0.102989830513313
K14154	0.125340349315795	0.233996229690764
K14155	0.429107808514753	0.573985247805729
K02770	0.63426238794494	0.743744383652183
K14158	0.827191734231535	0.883228422603344
K08150	0.816483119213031	0.876841585161597
K13683	0.547759629261219	0.677019731140778
K03328	0.181335119304414	0.309272057748333
K08154	0.000222505145704462	0.0020753068826328
K02779	0.302559428911773	0.450924483196172
K08156	0.838814884777303	0.891282715205252
K21739	0.594991544124145	0.714410837532081
K02395	0.000306432575101413	0.00246843075924256
K02394	0.00224684686617288	0.00910844310443447
K01906	0.0501959028564783	0.112131347714932
K02391	0.00037808248493398	0.00280177282503478
K02390	0.774103689293978	0.847769028439358
K02393	0.000694000999066142	0.00388686368123842
K02392	0.630006864508358	0.740218081516743
K01601	0.837521129637851	0.890336201918209
K11734	0.000142705365681425	0.0017574537285769
K00323	0.508471420822384	0.641543495268093
K19280	0.117143556401075	0.221784249028587
K01608	0.000176364495110125	0.00189662837412489
K01609	0.0636159056677792	0.136136433692587
K22043	0.00451776077504436	0.0159610826549277
K13532	0.534939167485513	0.665861931948348
K08682	0.000387895161974259	0.00281797357971815
K13678	1.00973395587605e-05	0.000727391246138885
K01681	0.0185264421375464	0.0496672548300416
K01499	0.319161992397285	0.467754151183407
K02805	0.885955872852649	0.925970303570691
K02804	0.320469467825509	0.469229238049947
K02551	0.781294177082143	0.853248650390262
K02550	0.00421470410842432	0.0150787481489727
K02557	0.00338705244375959	0.0126511254520764
K02800	0.076801074946382	0.158416750748471
K02554	0.00498474036019979	0.0172166303756968
K03820	0.0256233220368818	0.0645783824206759
K03823	0.209071955862783	0.345355394969964
K03824	2.73421999162131e-05	0.000931319530519748
K03825	0.000116980817487363	0.00161868461076313
K03826	0.000293365073040283	0.00240019375996165
K01557	0.881906310433147	0.92287462002367
K03601	0.562899123544077	0.689372008170049
K03602	0.372527823228572	0.521600425758157
K03603	0.00103833032755225	0.0050828266322774
K03604	0.0581824623901726	0.12669243628245
K03605	0.00314884994776772	0.011945450882329
K03606	0.885649770409987	0.925840447876231
K03608	0.0185633509095892	0.0497400102530099
K03609	0.0656529293530443	0.139498774347391
K14054	6.81324298083904e-05	0.00130535084056157
K00063	0.708082511633841	0.800188250106079
K21990	0.000230784949954484	0.00210886869570294
K20730	0.862703251802665	0.908193187536677
K14674	0.848425019150353	0.897616744076153
K21600	0.0652409056157764	0.138930861464961
K00065	0.48307138961642	0.619319175154167
K21602	0.00203584326138783	0.00848156959388333
K21604	0.99709832612023	0.997882362547295
K05657	0.784722923458977	0.855648833439634
K17234	0.96489770929622	0.97726547682946
K17235	0.430232836691415	0.574938919333349
K17236	0.929988396234595	0.953778079425664
K05656	0.447576614528664	0.588537970918931
K17231	0.214958822476491	0.352222518579922
K09710	0.904189003829682	0.937711594723347
K15373	0.320680350352266	0.469315150223314
K06073	0.140246830269335	0.254544247023596
K06074	0.00015732116060703	0.00181204078880178
K05799	0.0111258696995797	0.033556974939501
K03734	0.476355940566612	0.614808489152231
K03735	0.147774456824424	0.264960458817236
K03736	0.0891134121517125	0.178894472107401
K03737	0.0205688128350181	0.0542288069099311
K18899	0.466433873008601	0.605824131032639
K03732	0.0240512738003022	0.0613759573520494
K03733	0.434598526528457	0.578744728892591
K18894	0.965363991941732	0.97726547682946
K12339	0.011978152915779	0.0354885145999561
K03738	0.669909140930853	0.771608017302934
K03739	3.55595002785751e-05	0.00101802681049806
K18893	0.827664992889012	0.883548433381833
K11681	0.637025684708909	0.746397643464455
K18694	0.364023423736163	0.513781325044664
K14056	0.00110922013395171	0.00534745726535937
K15915	0.481182868442725	0.618455436314545
K19697	0.0278374675855378	0.0690982679073492
K19690	0.0521987073296183	0.115390194969643
K19691	0.910388598851892	0.940500884081774
K19692	0.105684511611272	0.204889508230384
K21514	0.646706285141792	0.754207881263996
K03048	0.00498348042181067	0.0172166303756968
K07258	0.520066450915646	0.652293249965891
K13821	0.000160226126196281	0.00182485728963147
K06387	0.394639147387336	0.544178737635137
K21512	0.000756313235656277	0.00411574791115222
K03106	0.0549328229386697	0.120388722161329
K03043	0.0043459605229708	0.015442546984406
K03040	0.0137035062579181	0.0393039720332738
K07250	0.00684952620731393	0.0224394709919145
K03046	0.00428223044309268	0.0152773897587841
K03047	0.0151736962371181	0.0424446634852572
K19973	0.528051128081961	0.659869487743069
K20026	0.0937527258452493	0.186416914375111
K20025	0.119388897178478	0.225448395970189
K20415	0.214803808357936	0.352195229742433
K07332	0.386823796059548	0.536015227473914
K02410	0.121830189732652	0.228532607195627
K08137	0.0485888471282412	0.109135768962847
K18672	0.0356947553851143	0.0849565215828036
K18675	0.0023039851301936	0.00929444397608212
K12661	0.00111676025133139	0.00537374899766362
K18677	0.0542307965192936	0.119157956443558
K16306	0.638600177246734	0.74744920900917
K16305	0.0296710508480566	0.0730441585432574
K16301	4.29217601600305e-06	0.000630646512144032
K00692	0.00320641409833168	0.0121152533095686
K00638	0.0643182288340871	0.137293124945215
K00639	0.198817675419877	0.331971395724039
K00693	0.829368135535042	0.884995426117983
K00634	0.52218688557293	0.654308007494902
K18151	0.163669911452015	0.285317316477265
K00690	7.53953365682938e-05	0.00132357813265236
K00632	0.0186332392955306	0.0498747745812546
K00633	0.597344931712076	0.716391766159288
K07657	0.00867422933981263	0.0271611873037401
K06394	0.322342300879497	0.471293697236508
K00691	0.170700341486634	0.294255391093335
K21464	0.703633402841337	0.796752147212021
K07652	0.131799576304907	0.242322731299487
K07651	0.201502093872938	0.335573163201547
K21467	0.095007855557599	0.188242310892864
K21469	0.795952157592672	0.862719274921075
K07659	0.69476665079102	0.790599796887664
K07658	0.115395491369517	0.219154748385916
K16013	8.76636674447467e-07	0.000405723391782914
K09971	0.000118528833945322	0.00161868461076313
K09972	0.102834449800521	0.200432689102012
K09973	1.59373541448778e-05	0.00082792928522013
K09974	0.261918220186135	0.407401667878891
K09975	1.51124423167238e-05	0.0007931695240664
K09976	0.00196999864981252	0.00828180274665198
K09979	0.0133775061927619	0.0386739829797564
K05616	0.485302012705155	0.621396515765077
K21784	0.779070409174818	0.851857270856743
K07387	0.160888538486637	0.281992877101305
K14052	0.000826971815853399	0.00437187280842124
K06924	0.221133504177524	0.359006828953116
K06925	0.0881015298884182	0.177422819882095
K06920	0.0907012379843503	0.18136685097342
K06921	0.318854100590084	0.467671053328758
K07638	0.000410656174107042	0.00284733406975786
K17870	0.485902142193491	0.621695854714015
K19077	0.043380763801822	0.100023310015886
K11261	0.440534816586391	0.58299005751009
K11263	0.671863932035523	0.772945776404288
K11262	0.773285944576777	0.847769028439358
K19078	0.0074066344763961	0.023910701407313
K07033	0.376459051921819	0.5253708972955
K10793	0.677484030501532	0.777693618778647
K07031	0.170882144590822	0.294381037388095
K07030	0.331826322063613	0.480014011373887
K07037	0.428483484085657	0.573487035495486
K10794	0.746558627452194	0.828053410118319
K07034	0.000408973775659779	0.00284733406975786
K00700	0.00863928799467024	0.027095330356228
K02786	0.000629884065286699	0.00364816811874242
K00702	0.00354846649887101	0.0131646036231027
K00703	0.00436516418523793	0.0154864465972448
K00705	0.021132111155057	0.0553128935169128
