	UMIs	Genes	Genotype	Batch	PercentMT	HasTCR	Cluster	UMAP_1	UMAP_2
cell285	11988	3112	KO	B	0.909242575909243	FALSE	0	0.299118947226291	-6.01546959262786
cell286	10304	2781	KO	B	0.94138198757764	TRUE	0	1.84639854355503	-5.96665148120819
cell287	8629	3003	KO	B	1.61084714335381	TRUE	0	-0.239605952065701	-5.69391016345916
cell288	25124	4752	KO	B	0.943321127209043	TRUE	0	0.356991957861667	-6.59084324222503
cell289	29412	4876	KO	B	0.941792465660275	TRUE	0	2.8329083435123	-5.57749704700409
cell290	23246	4368	KO	B	0.92058848834208	TRUE	0	1.33754272385288	-6.68594173770843
cell291	20226	3993	WT	B	0.983882131909424	TRUE	0	2.12363834305454	-5.39458755832611
cell292	24950	4515	KO	B	0.897795591182365	TRUE	0	1.40966958923984	-6.99851326328216
cell293	9805	2688	KO	B	1.44824069352371	TRUE	0	1.20088262482334	-6.50938038211761
cell294	12579	3101	KO	B	1.46275538596073	TRUE	0	1.22048492355991	-6.31865696292816
cell295	5559	2616	KO	B	3.34592552617377	TRUE	0	-10.639785099786	-0.434518378791195
cell296	16775	3491	KO	B	1.11475409836066	TRUE	0	1.40517158432651	-6.3761778293222
cell297	29366	4532	KO	B	0.95688891915821	TRUE	0	2.66410512848545	-6.60270981174408
cell298	16855	3738	KO	B	1.05606644912489	TRUE	0	3.18496675415683	-4.97946028095184
cell299	33716	4982	KO	B	0.753351524498754	TRUE	0	3.7158371917789	-4.99559406619964
cell300	11129	3260	KO	B	0.85362566268308	TRUE	0	0.311932515341526	-7.12966446262298
cell301	17680	3919	KO	B	1.24434389140271	TRUE	0	0.897743653494602	-6.20471004825531
cell302	24690	4412	KO	B	0.992304576751721	TRUE	0	2.70829029007602	-4.94392589908538
cell303	34747	5210	KO	B	0.800069070711141	TRUE	0	2.45626802368808	-6.13498119693695
cell304	11232	3067	KO	B	1.16631054131054	TRUE	0	2.36965389176059	-4.90465692859588
cell305	19751	4285	KO	B	0.911346260948813	TRUE	0	3.0210301391666	-5.07734350543914
cell306	20053	4474	KO	B	1.1369869844911	TRUE	0	0.107738446432834	-5.59204964023529
cell307	25185	4492	KO	B	1.19118522930316	TRUE	0	2.05553407593418	-5.95158199649749
cell308	22301	4224	KO	B	1.12999417066499	TRUE	0	1.96843213959384	-6.68431190830169
cell309	19786	4002	KO	B	1.01081572829273	TRUE	0	-0.00141625480007601	-6.20720009189544
cell310	16101	3563	KO	B	1.16141854543196	TRUE	0	2.15125150604892	-6.0193720279306
cell311	10915	2848	KO	B	1.22766834631241	TRUE	0	0.74196906014133	-6.48699669223724
cell312	23195	4127	KO	B	0.655313645182151	TRUE	0	1.34274120255161	-6.18243603092132
cell313	12171	3372	KO	B	0.739462657135815	TRUE	0	1.68063039704013	-5.12019352298675
cell314	31947	5040	KO	B	1.41484333427239	TRUE	0	2.8375789634769	-6.46100715976654
cell315	18372	3815	KO	B	1.17025908991944	TRUE	0	2.84478778763462	-5.56989578586517
cell316	14645	3521	KO	B	1.06520996927279	TRUE	0	1.80077142639804	-6.28566173892913
cell317	24493	4560	KO	B	0.775731841750704	TRUE	0	1.17727966232944	-7.30377964359222
cell318	13602	3657	KO	B	0.882223202470225	TRUE	0	0.705361556250339	-7.16949848514495
cell319	11453	3123	KO	B	0.750894962018685	TRUE	0	2.12966604157138	-5.80631498676239
cell320	6343	2324	KO	B	1.11934415891534	TRUE	0	0.272403907019382	-5.06274227481781
cell321	16418	3604	KO	B	0.65781459373858	TRUE	0	1.34203452988315	-6.41329197269378
cell322	17401	4211	KO	B	1.59186253663583	TRUE	0	1.33936281128574	-5.27729563098846
cell323	23282	4215	KO	B	1.03083927497638	TRUE	0	3.94757623596836	-4.6351528583139
cell324	14186	3338	KO	B	0.923445650641478	TRUE	0	1.00765342636753	-6.21042923313079
cell325	18622	3883	KO	B	1.00955858661798	TRUE	0	2.5058123580997	-6.04058269840179
cell326	6359	1992	KO	B	1.2580594433087	TRUE	0	1.42352313919712	-5.5097227511972
cell327	15889	3766	KO	B	0.931462017748128	TRUE	0	2.38557691498447	-5.39034704547821
cell328	26774	4321	KO	B	0.821692686935086	TRUE	0	3.6638671867435	-5.36454204898773
cell329	24294	4259	KO	B	0.510414094014983	TRUE	0	2.99410552902866	-5.03797821384368
cell330	13651	3671	WT	B	1.18672624716138	TRUE	0	0.415265750128513	-5.9793706355661
cell331	12665	3365	KO	B	1.74496644295302	TRUE	0	1.35322971268344	-5.04334596973358
cell332	20531	4312	KO	B	1.08129170522624	TRUE	0	0.97925777359653	-6.20675472598968
cell333	12089	3675	KO	B	1.52204483414674	TRUE	0	0.590966176230197	-6.02309994083343
cell334	43872	5645	KO	B	1.06901896425966	TRUE	0	3.55670900269199	-5.73991493564544
cell335	16754	3699	KO	B	1.22358839680076	TRUE	0	0.929878901678806	-6.01732067447601
cell336	20081	4221	KO	B	0.722075593844928	TRUE	0	1.90231819077182	-6.21141437869964
cell337	18379	3997	KO	B	1.36024810925513	TRUE	0	1.21313400192905	-5.5392523227304
cell338	21729	4156	KO	B	0.759353858898247	TRUE	0	2.56829948349643	-6.57571415286956
cell339	19113	3990	KO	B	1.20860147543557	TRUE	0	2.37137622757602	-5.67320398670135
cell340	9803	2782	KO	B	1.20371314903601	TRUE	0	2.41292972489048	-5.60864166599212
cell341	14877	3308	KO	B	1.28386099347987	TRUE	0	0.463678311545139	-6.52160839420257
cell342	16377	3767	KO	B	1.34334737741955	TRUE	0	1.30084342880893	-5.60281805377899
cell343	16004	3338	KO	B	0.706073481629593	TRUE	0	3.63964862747837	-5.56139377933441
cell344	19867	4114	KO	B	1.26843509337092	TRUE	0	1.65828246994663	-4.41185764652191
cell345	10362	3021	WT	B	1.88187608569774	TRUE	0	0.782881211478	-5.47911934238372
cell346	37094	5478	KO	B	0.415161481641236	TRUE	0	3.15892333908725	-5.69208721500335
cell347	13467	3310	KO	B	1.07670602212817	TRUE	0	0.237302016455417	-6.47313694339691
cell348	11757	3146	KO	B	1.35238581270732	FALSE	0	1.44901962204624	-5.7141004024118
cell349	16451	3498	KO	B	1.17925961947602	TRUE	0	3.87279863281894	-4.32229856830535
cell350	25784	4491	KO	B	1.00449891405523	TRUE	0	2.1318790428226	-6.84697250705658
cell351	33843	5323	KO	B	1.26466329817097	TRUE	0	2.18329687042881	-6.93439869266449
cell352	17046	3507	KO	B	1.07356564589933	TRUE	0	1.83601112290073	-6.22750858646331
cell353	12212	2868	KO	B	0.433999344906649	TRUE	0	2.10633630676914	-6.90167717319427
cell354	22176	4370	KO	B	0.996572871572872	TRUE	0	1.38029117508579	-6.56854442935882
cell355	35687	5218	KO	B	0.675315941379214	TRUE	0	3.61647910996128	-5.67031626087127
cell356	19784	4144	KO	B	0.818843509906996	TRUE	0	2.35962552948642	-5.87630323749481
cell357	14493	3485	KO	B	1.02118263989512	TRUE	0	1.78440971298862	-5.69783691745697
cell358	25285	4478	KO	B	0.767253312240459	TRUE	0	1.3202187530582	-7.06469349246917
cell359	28699	4818	KO	B	0.916408237220809	TRUE	0	1.84080762787509	-7.11428264957367
cell360	32953	5288	KO	B	0.861833520468546	TRUE	0	3.67724723740268	-5.17624620777069
cell361	19081	4158	KO	B	1.16870185000786	TRUE	0	2.16550273819614	-5.08700231891571
cell362	19249	3993	KO	B	1.01823471349161	TRUE	0	0.35051078720737	-7.14405445438324
cell363	18987	3848	KO	B	1.20608837625744	TRUE	0	1.27289218826938	-6.55838016849456
cell364	21195	4210	KO	B	0.835102618542109	TRUE	0	2.60190887375522	-5.89304785114227
cell365	27963	4530	KO	B	0.969137789221471	TRUE	0	2.64406509323764	-6.6457148013681
cell366	11939	3221	KO	B	1.0134852165173	TRUE	0	2.36528606339145	-5.94437555652557
cell367	15049	3437	KO	B	1.00338892949698	TRUE	0	1.76130409165073	-5.34869961124359
cell368	13917	3618	KO	B	1.37242221743192	TRUE	0	1.23215074463535	-5.26930527072845
cell369	17995	3820	KO	B	0.939149763823284	TRUE	0	3.0998670570438	-5.2006783900827
cell370	20004	3880	KO	B	0.944811037792441	TRUE	0	1.34280891342807	-6.46401123386322
cell371	18263	3894	KO	B	1.1334391939988	TRUE	0	1.08046073837925	-6.60348896366058
cell372	11354	3120	KO	B	0.986436498150432	TRUE	0	1.29546565933872	-5.90176777225433
cell373	13782	3341	KO	B	0.957771005659556	TRUE	0	2.09370679779697	-5.00969127994476
cell374	9403	2930	KO	B	1.99936190577475	TRUE	0	-0.0450008399898953	-6.22852711063324
cell375	12626	3244	WT	B	0.95041976873119	TRUE	0	1.13680047913242	-4.60955623966156
cell376	20992	4043	KO	B	0.76219512195122	TRUE	0	1.89241237564731	-6.11262993198333
cell377	25244	4789	KO	B	1.43004278244335	TRUE	0	3.05289716644931	-6.31863693576751
cell378	28447	4621	KO	B	1.38151650437656	TRUE	0	3.56975145264316	-5.35975698810516
cell379	29100	4689	KO	B	0.65979381443299	TRUE	0	3.12972612305332	-5.93114857059417
cell380	14477	3559	KO	B	0.676935829246391	TRUE	0	2.53275890274692	-4.42967228275238
cell381	18767	3940	KO	B	1.08701444024085	TRUE	0	1.40746803208042	-6.52926067691742
cell382	32000	4803	KO	B	0.66875	TRUE	0	4.19802398605991	-4.75428919177948
cell383	10243	3077	KO	B	0.878648833349605	TRUE	0	2.19632406159092	-5.22258333545623
cell384	14172	3421	KO	B	0.987863392605137	TRUE	0	2.89894933624912	-4.88350967746673
cell385	16029	3551	KO	B	0.786075238629983	TRUE	0	0.310546826559787	-7.09271816593109
cell386	14056	3413	KO	B	1.1881047239613	TRUE	0	1.80025024338413	-5.9241366801828
cell387	36075	5265	KO	B	1.08662508662509	TRUE	0	3.46389408035923	-5.91240219455658
cell388	18501	3965	KO	B	1.35127830928058	TRUE	0	1.8556625358646	-4.82408766132293
cell389	34082	4987	KO	B	0.886098233671733	TRUE	0	3.3844072334354	-5.44380001407562
cell390	16450	3590	KO	B	0.984802431610942	TRUE	0	0.529006194311862	-6.45749191623626
cell391	22412	4321	KO	B	1.07085489916116	TRUE	0	2.48812789841342	-5.80306295734344
cell392	17132	3884	KO	B	1.52930189119776	TRUE	0	1.37889547272373	-5.98278383594451
cell393	15169	3756	KO	B	1.19322302063419	TRUE	0	-0.117187548440213	-6.32974056583343
cell394	16968	3738	KO	B	1.30834512022631	TRUE	0	0.916153382498508	-7.25703052860199
cell395	24152	4477	KO	B	0.865352765816496	TRUE	0	3.60796518250156	-5.35441784244476
cell396	23497	4318	KO	B	1.48529599523343	TRUE	0	1.84942455216098	-6.80036930423675
cell397	20296	4062	KO	B	0.990342924714229	TRUE	0	1.80700654907871	-4.98081640582977
cell398	29884	4822	KO	B	1.26489091152456	TRUE	0	3.70087451859165	-5.35813145023284
cell399	19662	3927	KO	B	1.08839385616926	TRUE	0	2.94950694962192	-5.25325922351776
cell400	14774	3772	KO	B	1.36726682008935	TRUE	0	3.12487335129428	-4.52675299030243
cell401	14623	3519	WT	B	1.51815632907064	TRUE	0	-0.0114732273037381	-5.88691048007904
cell402	20517	4261	KO	B	1.13076960569284	TRUE	0	0.66054291649509	-6.49500374179779
cell403	21562	4462	KO	B	1.68351729895186	TRUE	0	0.188444804388767	-6.20338157993255
cell404	16320	3854	WT	B	1.10294117647059	TRUE	0	0.142120551306491	-6.65325359683929
cell405	11220	3094	KO	B	1.16755793226381	TRUE	0	-0.201831627648587	-6.50129227024017
cell406	13011	3338	KO	B	0.845438475136423	TRUE	0	0.765141677099948	-6.80854420047699
cell407	15347	3724	KO	B	1.1598357985274	TRUE	0	0.684538792807346	-6.99033932071624
cell408	13688	3335	KO	B	1.0958503798948	TRUE	0	1.84148902817417	-5.11876777988372
cell409	17955	3873	KO	B	0.439988861041493	FALSE	0	1.51093788071323	-5.91826967578826
cell410	20372	4263	KO	B	1.06518751227175	TRUE	0	2.70654745026279	-5.36955932956634
cell411	20228	3915	KO	B	1.06288313229187	TRUE	0	1.71930189057041	-6.03101639133392
cell412	19022	4077	KO	B	0.704447481863106	TRUE	0	1.73245925827671	-5.70652012210784
cell413	18853	3896	KO	B	0.869888081472445	TRUE	0	2.65477342529941	-5.8405070720285
cell414	17274	3768	KO	B	0.955192775269191	TRUE	0	0.368862818915134	-7.07317547183929
cell415	23103	4326	KO	B	0.965242609184954	TRUE	0	2.08767146988559	-6.56180290561615
cell416	16419	3783	KO	B	1.22419148547415	TRUE	0	0.14416689797092	-6.1858644900888
cell417	25657	4501	KO	B	0.951007522313599	TRUE	0	2.58023900910068	-6.15512089115081
cell418	10654	3427	KO	B	1.59564482823353	TRUE	0	0.520677279669528	-5.27952913623748
cell419	26985	4695	KO	B	0.967204002223457	TRUE	0	2.82039518280674	-5.88816265445648
cell420	19515	4219	WT	B	0.912118882910582	TRUE	0	2.62716646118808	-4.52465490680633
cell421	20929	4019	KO	B	1.00339242199818	TRUE	0	1.07407445831943	-7.36109642368255
cell422	9176	2570	KO	B	1.93984306887533	TRUE	0	1.32569427414585	-6.12433437686859
cell423	15792	3692	KO	B	1.31712259371834	TRUE	0	2.18086833878208	-5.77517847400604
cell424	14575	3395	KO	B	1.20068610634648	TRUE	0	1.5012924186771	-6.35624508243499
cell425	20920	4311	KO	B	0.822179732313576	TRUE	0	2.20050830765415	-6.34452537876068
cell426	20062	3962	KO	B	0.867311334861928	TRUE	0	2.47581739350009	-6.1115818439096
cell427	11917	3245	KO	B	1.25870605018041	TRUE	0	1.50330037995029	-5.78788284641204
cell428	15814	3577	KO	B	1.21411407613507	TRUE	0	0.688858699042087	-6.41374592166839
cell429	18639	4016	KO	B	0.949621760824079	TRUE	0	2.08984680100132	-5.85155586582122
cell430	38460	5538	KO	B	0.590223608944358	TRUE	0	2.93224401398349	-6.38075546604095
cell431	33198	5126	KO	B	1.16272064582204	TRUE	0	2.11460418625522	-6.93682770114837
cell432	9676	2742	KO	B	1.44687887556842	TRUE	0	1.39550037308384	-5.21818355899749
cell433	8823	2807	WT	B	0.952057123427406	TRUE	0	2.13891334458042	-4.2423100886911
cell434	14118	3500	KO	B	1.50871228219295	TRUE	0	0.829096507269626	-5.26177362781463
cell435	25396	4692	KO	B	0.941093085525279	TRUE	0	0.868564318854099	-6.38515953403411
cell436	18441	3940	KO	B	1.33940675668348	TRUE	0	2.32910175247837	-5.77644543033538
cell437	25323	4314	KO	B	0.60419381589859	TRUE	0	3.68817300720859	-5.14169267993866
cell438	16975	3938	KO	B	0.966126656848306	TRUE	0	2.23866338654209	-5.68940691333709
cell439	16043	3859	KO	B	1.3650813438883	TRUE	0	1.52266473694492	-4.67464975696502
cell440	12861	3502	KO	B	1.29072389394293	TRUE	0	0.879351805884128	-7.05985264163909
cell441	3394	1817	WT	B	3.18208603417796	TRUE	0	-0.303647089761014	-5.20454935413299
cell442	24236	4475	KO	B	1.0892886614953	TRUE	0	2.83850450440097	-6.12991718631683
cell443	36164	5112	KO	B	0.832319433690964	FALSE	0	3.92561597748447	-4.95662502628265
cell444	17127	3776	KO	B	1.24365037659835	TRUE	0	0.104993533331638	-5.76315502506195
cell445	17277	3893	KO	B	1.07657579440875	TRUE	0	1.24331111832309	-6.56832317691742
cell446	11181	2884	KO	B	0.948036848224667	TRUE	0	0.059250306326633	-6.02630142551361
cell447	14215	3457	KO	B	1.47027787548364	TRUE	0	2.05382032318759	-5.674857657966
cell448	32597	4790	KO	B	0.993956499064331	TRUE	0	3.39559240265537	-5.77544454914032
cell449	15831	3579	KO	B	0.941191333459668	TRUE	0	3.16204376145053	-4.95047239643035
cell450	19318	4069	KO	B	0.802360492804638	TRUE	0	1.0846549980228	-7.34802059513031
cell451	23847	4407	KO	B	0.989642303015054	TRUE	0	2.25861949845005	-6.34315590244232
cell452	20967	4580	KO	B	1.00157390184576	TRUE	0	1.83671827240634	-5.26411966663299
cell453	19668	4192	KO	B	1.02196461256864	TRUE	0	2.72095842285801	-4.87792209964691
cell454	7864	2642	KO	B	1.58952187182096	TRUE	0	1.86162586136509	-5.11484722476898
cell455	28481	4798	KO	B	0.940978195990309	TRUE	0	1.71976442261386	-7.07164673191009
cell456	19107	3810	KO	B	1.01010101010101	TRUE	0	2.49143333359409	-6.19010261875091
cell457	24632	4507	KO	B	0.864728808054563	TRUE	0	1.996508788306	-6.29296116214691
cell458	22673	4212	KO	B	1.03647510254488	TRUE	0	0.35913271828342	-3.38525108676849
cell459	10141	3067	KO	B	1.71580711961345	TRUE	0	0.379150819021945	-5.20459751468597
cell460	9866	3066	WT	B	0.932495438881006	TRUE	0	-0.15855150298428	-6.22319702487884
cell461	20734	3993	KO	B	1.30220893218868	TRUE	0	1.40216417236972	-6.19011978488861
cell462	21369	4251	WT	B	1.02952875661004	TRUE	0	0.200364779669528	-6.22148994785247
cell463	11618	3100	KO	B	1.11034601480461	TRUE	0	0.670662354666477	-5.67739157062469
cell464	16401	3860	KO	B	1.03042497408695	TRUE	0	1.3801118843143	-5.81707100253997
cell465	20815	4231	KO	B	1.16742733605573	TRUE	0	1.45885009689975	-6.16270069461761
cell466	18464	4059	KO	B	0.422443674176776	TRUE	0	1.4267804138248	-6.60478786807952
cell467	15232	3675	KO	B	1.28676470588235	TRUE	0	1.98976964874912	-5.12105182987152
cell468	13482	3535	KO	B	1.02358700489542	TRUE	0	1.70934791489292	-6.13203243595062
cell469	19699	4214	KO	B	1.42646834864714	TRUE	0	2.03211994095493	-5.04309276920257
cell470	7448	2627	KO	B	0.18796992481203	TRUE	0	1.09016199036289	-5.48066667896209
cell471	13728	3222	KO	B	1.20920745920746	TRUE	0	2.14819402619052	-6.1029844699472
cell472	19144	3793	KO	B	1.00814876723778	TRUE	0	4.08072395249057	-4.44007210117279
cell473	15389	3637	KO	B	1.46208330625772	TRUE	0	1.12997646256137	-4.73823122363983
cell474	13736	3627	KO	B	0.87361677344205	FALSE	0	-0.181553650658841	-6.01391796451507
cell475	23138	4321	KO	B	1.0934393638171	TRUE	0	3.97706956787754	-4.47680668216644
cell476	3337	1485	KO	B	1.01887923284387	TRUE	0	-0.2496955879147	-6.81119446140228
cell477	14025	3568	WT	B	1.3048128342246	TRUE	0	1.01605338974643	-5.24726776462493
cell478	31422	4972	KO	B	1.01202978804659	TRUE	0	1.67458124085117	-6.34676842075286
cell479	13010	3691	KO	B	1.42966948501153	FALSE	0	1.75786657257724	-4.61804012638031
cell480	13032	3404	KO	B	1.32750153468386	TRUE	0	0.905409526068454	-5.34498314243255
cell481	12631	3061	KO	B	0.775868893990975	TRUE	0	0.255978774267917	-6.50523952823577
cell482	20807	4228	KO	B	0.961214975729322	TRUE	0	1.31764764710117	-6.70570473056732
cell483	11286	3028	KO	B	2.25943646996279	TRUE	0	-0.061519432824368	-5.79785923343597
cell484	13110	3291	KO	B	1.45690312738368	TRUE	0	2.34637327118564	-5.7965879855722
cell485	36201	5211	KO	B	0.828706389326262	TRUE	0	2.77433938904453	-6.56211761814056
cell486	26268	4327	KO	B	0.453022689203594	TRUE	0	1.93255681915927	-6.84780125003753
cell487	17082	3676	KO	B	0.878117316473481	TRUE	0	0.729765128332859	-6.14229206424652
cell488	14446	3361	KO	B	1.19756333933269	TRUE	0	1.30607099457431	-6.35613540988861
cell489	13967	3279	KO	B	1.41762726426577	TRUE	0	0.512496661383396	-7.21959881168304
cell490	11959	3257	KO	B	1.10377121832929	TRUE	0	1.84633703156162	-5.26117567401825
cell491	23159	4204	KO	B	1.28675676842696	TRUE	0	3.11490650101352	-5.81449274402557
cell492	13836	3738	KO	B	1.47441457068517	TRUE	0	1.22332067413974	-5.44781402927337
cell493	20170	4289	KO	B	1.17005453644026	TRUE	0	1.06928605957676	-6.09569839816986
cell494	14167	4029	KO	B	3.06345733041575	TRUE	0	1.62818784638095	-6.28892044406829
cell495	26503	4831	KO	B	1.25268837490095	TRUE	0	1.05317039414096	-5.99416403156219
cell496	13279	3692	KO	B	0.956397319075232	FALSE	0	1.00021285935092	-5.88357977252899
cell497	13535	3317	KO	B	1.00480236424086	TRUE	0	1.51653737946201	-6.90964321475921
cell498	15325	3668	KO	B	0.796084828711256	TRUE	0	1.37344951553989	-6.57464126926361
cell499	14788	3657	KO	B	1.54179064106032	TRUE	0	1.15982742233921	-6.45680622440277
cell500	20538	4168	KO	B	0.905638328951212	TRUE	0	1.85703678055454	-4.04531339984832
cell501	19317	3847	KO	B	0.978412797018171	TRUE	0	1.88114995880771	-6.03758053165374
cell502	18343	3926	KO	B	1.00855912337131	TRUE	0	2.17016429825473	-4.86956505161224
cell503	13740	3488	KO	B	1.52838427947598	TRUE	0	1.81058330460239	-6.03587822299896
cell504	23608	4579	KO	B	1.03354794984751	TRUE	0	1.34266157074619	-6.94496921878753
cell505	12948	3218	KO	B	1.41334569045412	TRUE	0	0.690640639502292	-6.32242111545501
cell506	17376	3686	KO	B	1.27186924493554	TRUE	0	0.986124228674655	-6.97054676395355
cell507	13304	3032	KO	B	0.736620565243536	TRUE	0	0.354697179037815	-7.13161186557708
cell508	19007	4129	KO	B	0.85231756721208	TRUE	0	0.456821631628757	-7.06114105564056
cell509	12735	3113	KO	B	1.03651354534747	TRUE	0	2.5485655777042	-5.30001835208831
cell510	15724	3649	KO	B	2.25133553803104	TRUE	0	2.33491582794834	-6.48759273868499
cell511	24982	4420	KO	B	1.2849251461052	TRUE	0	2.86876268311191	-6.01959137302337
cell512	8879	2468	KO	B	1.12625295641401	TRUE	0	0.889533709723239	-6.13703731876312
cell513	13063	3641	WT	B	1.1942126617163	TRUE	0	0.0677725784366183	-5.2994423328012
cell514	12151	3144	WT	B	1.45667023290264	TRUE	0	0.638759087759738	-5.64838747363983
cell515	24553	4445	KO	B	1.11595324400277	TRUE	0	1.22536964340854	-7.09069542270599
cell516	11582	3147	KO	B	0.863408737696426	TRUE	0	2.22252626343418	-5.47114948612152
cell517	31524	5015	KO	B	1.16419236137546	FALSE	0	2.76010055466342	-6.22293094974456
cell518	23560	4250	KO	B	0.942275042444822	TRUE	0	1.40934200211216	-6.46342472415863
cell519	13729	3571	KO	B	1.36936411974652	TRUE	0	1.53888149185825	-5.46347717624603
cell520	14807	3715	WT	B	0.776659687985412	TRUE	0	1.43690843506504	-5.04855446201263
cell521	17663	3992	KO	B	0.741663364094435	TRUE	0	1.04441566391635	-6.83820061069427
cell522	16988	3709	KO	B	0.918295267247469	TRUE	0	1.83357496185947	-6.20815853458343
cell523	5475	1907	KO	B	0.949771689497717	TRUE	0	-0.011688996117825	-6.22655777316986
cell524	16115	3439	KO	B	0.905988209742476	TRUE	0	0.324726056296115	-6.00356582981048
cell525	21910	4081	KO	B	0.707439525330899	TRUE	0	3.1413332931583	-5.88444427829681
cell526	10150	2938	KO	B	1.08374384236453	TRUE	0	2.18922920151401	-5.48661712985931
cell527	28052	4726	KO	B	0.712961642663625	TRUE	0	2.10846013947177	-3.94425300937591
cell528	17227	3763	KO	B	1.57891681662507	TRUE	0	1.98852128906894	-4.93915085178314
cell529	22061	4075	KO	B	0.743393318525906	TRUE	0	3.64856882019687	-5.18064407688079
cell530	15436	3704	KO	B	0.900492355532521	TRUE	0	0.732809972006565	-6.08631996494232
cell531	18503	4074	KO	B	1.07550127006431	TRUE	0	2.04428119583774	-5.73455623966156
cell532	30961	4669	KO	B	0.35205581215077	TRUE	0	2.96570844574619	-6.05254749637542
cell533	14707	3477	KO	B	1.41429251376895	TRUE	0	3.45706100388217	-5.24679664951263
cell534	9214	2635	KO	B	1.05274582157586	TRUE	0	0.458764504629856	-6.82196430545745
cell535	17513	4090	KO	B	1.14771883743505	TRUE	0	1.07353229447055	-5.25299362522064
cell536	14672	3647	KO	B	1.04961832061069	TRUE	0	-0.0443752296383328	-5.71907047611175
cell537	41038	4915	KO	B	0.487353184853063	TRUE	0	1.99602909012485	-6.94231418949066
cell538	12807	3105	KO	B	1.08534395252596	TRUE	0	2.16313047333408	-4.95366529804168
cell539	39495	5705	KO	B	1.11912900367135	TRUE	0	3.00652522965122	-5.2833028255075
cell540	18062	3821	KO	B	0.902447126564057	TRUE	0	1.66117401047397	-5.55138115268646
